Tweet,sentiment
"Ya se fueron mis papás, esto es tristeeeeee :(
",-1
"Con Leo enferma :(
",-1
"@Lovefobia_  no yo queria  llorar  por  que  se  las  guardo  a  ustedes  y  ninguno  fue  y yo  queria  seguir  comiendo y me dijo q no :(
",-1
"Me cago en este dolor de espalda :( y en Yustin Campos
",-1
"Iba a hacer un chiste sobre ABC escribiendo sobre la ruptura de One Direction en la seccion de cultura... Pero ya han borrado el tuit... :(
",-1
"7777 - No te conozco creo :-(
",-1
"LOS PUDE ABRAZAR♥ MIL GRACIAS♥ #DosogasJuntadaArgentina @fedevigevani @mathisellanes @juanpabarbot SIGANME PORFA :(
",-1
"Siento que estuve cerca :(
",-1
"@nahuelf43 siii :( jajjaa
",-1
"Lo mas difícil de todo es vernos felices con personas que no somos nosotros :( :(
",-1
"Bien despeinados y nos vale queso asi las subimos :( la amo dmc pero no andamos :/
",-1
"Chevere leer tweets como ""quien saca equipo"" pero no. :(
",-1
"sin ningún limite 🙏👊☝:( http://t.co/5jGbDhcI02
",-1
"Dios yo me estreso muy rapido :-(
",-1
"@JosDice Ola k ase? Me ignora o que hace? 😯.Sabes que te amoo! 👫❤💙💚💛💜💕 Pero me ignoras :( 😖
",-1
"@JackelinePaola_   a nadies :( ni cuando salen a saludar en el hotel
",-1
"No dejo De pensar en El :(
",-1
"@FioreSwift13 :O kdjfgskj Es en serio??!!! Porque estoy buscando el tweet de Calvin para darle RT eterno y no apareceeeee :(
",-1
"Mi mamá es la única que me entiende jajaja :(
",-1
"Final Fantasy Type-0 me está pareciendo una pasada. Lástima que tenga tan poco tiempo para jugar :(
",-1
"@Yogurfk_ por qué te has hecho fake :(
",-1
"JAJAJAJAJAJAJAJAJAJAAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA china malparida, me engaño. :( http://t.co/oFaHuUTXW1
",-1
"@Lemo_Nade_ @scumgirlsmad no si no estoy,soy de sevilla :(,pero es que escucho gente que dice que nunca pueden ir los hombres y demas y
",-1
"Hoy tenia una ganas de ver a mi novia :(
",-1
"@JenyferPinzon Pero Es Que Me Regañas Mucho :(. JAJA http://t.co/PlDR4G4y5S
",-1
"@kaethv me cuesta diferenciar las cosas :(
",-1
"Dios las hiso tan hermosas con un arte infernal :(
",-1
"@CJ_Monge dialo :(
",-1
"Quiero ir a ver Maroon 5 po :(
",-1
"@_fvillegas  enfermos :( :( :( http://t.co/EdXMagPlCJ
",-1
"No porque no puedo pedirlo por internet :( https://t.co/94ms52gOrO
",-1
"Nooo Bldos cuando pase por la quinta, me acorde de todo y quede re shock :( que mierda.
",-1
"@Araceli_oboista no quiero &gt;:(
",-1
"alguien dígame que hacer con mi cuenta :(
",-1
"#MeJodeMuchoEsoDe.Extrañar los :( http://t.co/JJByDiGRjc
",-1
"se fue rabiosa conmigo :((
",-1
"Jajajajajajajaja ay :( http://t.co/uz1j98VsZO
",-1
"@againstthem__ @LadyBeer_ Ya veo :( os da igual mi yo interior :(
",-1
"En un zapato de Ballesteros caben mis dos pies :(.
",-1
"@nicholashoutt  flaaaaca jajaja ok, bueno pues :(
",-1
"@JuanP_Reinoso si chabon, me cuesta un huevo! Me mató estudiando y me sacó un 5 :(
",-1
"Directv por que será que eres tan ciche cuando llueves? :(
",-1
"@Fureck @Banco_Pokemon Hasta me causa pena ajena el pobre :( ganas de mandarle algunas cosas para que arregle su casa.
",-1
"@ukaemii Yooo que recuerdos!! Aunque solo tengo uno, el resto los perdí o algo :(
",-1
"Estoy aburrido marica, no se que ponerme hacer. :((
",-1
"Si voy en tu uni 😏🙌. — Apenas entraste?:( jsjsjs que carrera ? Quien eres?:( http://t.co/BFJp9Abv0h
",-1
"@KarenPatriciaME Mi Nititita te voy a extrañar un montón!no te vayas, snif snif! :(! Gracias por amar a mis bebés q tb te adoran!
",-1
"@DaniRguez_9 Es neta lo que dices? &gt;:(
",-1
"@SEBTSB me siento ignorada, mira :( http://t.co/2zgx2hz3uq 3
",-1
"no poder hacer nada por dias y dias :(
",-1
"@MiraKunisx @jnnmartin mira :(((((
",-1
"@medicenpage Era uno, pero no te preocupes que cada semana regalo algo hasta mi dignidad :(
",-1
"@JanethVidales que pasa :(?
",-1
"Como llena el ñoqui che :(
",-1
"Estoy tan aburrida :(
",-1
"#EnUnConcierto de Paramore yo nunca estaré :'( quiero que regresen a México :(.Pon a Pierce The Veil y Paramore!.@claudiotelehit x18
",-1
"Soy la unica q esta re alpedo? :(
",-1
"Tengo un nudo en lagar ganta :(
",-1
"@freaksxsylum Que mal :(
",-1
"@claudiaromerock - menos presupuesto :( .*Compran más chocotejas*
",-1
"Tu mami esta aborrecía :(
",-1
"@E_V_I_C_A @lobato_lidia evaaaaaaa ;-) sus quiero chicaaaasss!ay q depresion q me marcho a francia el viernes :-( #Vovere :-P
",-1
"Yo no puedo creer que voy a cumplir 16 se me paso volando el año jaj :(
",-1
"Sueño dejame en paz :(
",-1
"@WillyrexYT @YouTube like al video si lamentan la muerte del diente de sable :(
",-1
"@CamiRamosC en otras sii :(
",-1
"Espero que juli mañana quiera salir a andar en bici conmigo :((
",-1
"@zaymaryy AHH, oki. No sabía :(
",-1
"@CogoManu así soy yo :(
",-1
"tengo hambre!! :(
",-1
"#LunesIntratable no hay apoyo a Manzur,nos robo demasiado. Es vergonzoso escuchar a Bossio...:( #ODIO
",-1
"@NiallOfficial di la verdad rosa :(
",-1
"@NayBanegas a mi también y me estoy mueriendo de hambre :(
",-1
"Ogh, mi vida es tan #Bolsón Cerrado... por qué no viene un #Gandalf que me obligue a ser más Tuk? O es muy #nerd lo que estoy diciendo? :(
",-1
"@EmiiDawn Te ayudaria cariño,pero dice ""No saved acc"",si te doy RT,no sera valido :(
",-1
"@PepitoGolozo en proceso :(
",-1
"@Edison_GF mmmm y no tienes un umpa lumpa que te ayude? :( Y lo del molde es solucionable, se compra uno y ya :D
",-1
"@milagrosG9 mas tierna gorda,te extraño tanto, ya quiero tenerte conmigo no aguanto :((( te amo mañoshaaa mia
",-1
"@nicovalor2 Te extraño :( jajajajaja mira me quede sensible desde tu cumple
",-1
"no se que hubiera sido si mi novia no hubiera estado conmigo :(
",-1
"Necesito un abrazo de leo :(
",-1
"estar haciendo la tarea en la sala y que te llegue un rico olor de los pasteles de la zarza neta no tiene madre, tengo hambre :(
",-1
"Marta puedes dejar de retwittear vines de Tom por favor :-(
",-1
"Extraño salir de parranda con la Naty bum bum :(
",-1
"@Cristinayc_ Yo no soy tan mierda como esos :(
",-1
"Nunca pense llorar mientras me comia una banana :(
",-1
"Ya te extraño Ramiro :( Igual esta bien que se le de la oportunidad de jugar al negro Balanta!
",-1
"@alex_639 lo dije en broma ademas no puedo ir a Japón :(
",-1
"tengo un electivo que es online y es una paja :(
",-1
"#QuieroLaCamisetaDeAyron porque nunca me he ganado un concurso :(
",-1
"@DavidMendivil15 😔😔😔🙍🙍🙍 ascole Haha en mi facultad no hay :(
",-1
"Que Lástima Que No puedo ir al Metro!!! :( Joda Contra Uniautónoma Voyy!! Te Iré a ver Tiburón!
",-1
"Demaciado rápido el fin de semana :(
",-1
"No recuerdo a cuál cuenta los enviaste :(
",-1
"@SimonPerera @aspiratas Y te expliqué mis serios motivos, vaya caso me haces :(
",-1
"@DannielaAmores @ManuuConde @_Jhoma Ya no tengo cel, Majo hasta me había bloqueado, por eso no respondo :(
",-1
"A veces los celos no significan amor :(
",-1
"No hay nada mas feo que te pisen con botines de 11!! Me duele mucho la concha de su madre :(
",-1
"Me fastidia que me busquen por mi cuerpo. Primero porque todos son idiotas, segundo porque no tengo cuerpo. :(
",-1
"Siento que soy una desconocida en mi casa. :(
",-1
"por siempre rt :( https://t.co/BgqPh4dpF8
",-1
"AJAJAJAJ triste :(  https://t.co/eGr5aFFUt4
",-1
"@Bracamonte__  esque no me deja enviar dm's esto :(
",-1
"Ni un puto pedazo de matambre a la pizza me dejaron. Graciass :(
",-1
"No puedo maas me siento re mal :(
",-1
"Yo comería de Taco Bell :(
",-1
"Lindo lunes ♥.La caga la escuela !:-(
",-1
"@manu_negrete Ni yo. :( charla conmigo (?) quizá te de sueño, lol.
",-1
"Luego la ascarosa esa lo abandona... a lo mejor dejo yo a un hombre asi de tierno y romantico :(
",-1
"Me.preocupo sempre. :(
",-1
"@_ludmilab A mi me gustan :(.Te grite no te vayas .Siempre que tú estabas mal .Ahí estaba yo .Dando calma .Abrazándote a tu lado ♪
",-1
"Puedo acabarme la cajetilla con este pinche remordimiento de no verte hasta la otra semana :(
",-1
"@syakekochan Yo no encajo en este mundo animu. :(
",-1
"Quiero tortafritas de las que hace mi negra :( @tamichicui
",-1
"No soy de rogar tanto :( creo que es mi problema!
",-1
"karen po este kaen po ;( :D
",-1
"@forrissima OXV: The Manual yo la empece a ver ayer estaba re interesante pero me quede por la mitad :(
",-1
"Es que luego eres borde por twitter :( — pero eso siempre http://t.co/VJPhaDj1V4
",-1
"@AngelaLeivaOk ANGELA QUIERO QUE ME NOMBRES EN EL TEATRO C PORQUE YO NO PUEDO IR :(
",-1
"Quiero que me habla :(
",-1
"Salgo ala vereda y mis vecinos me dicen cosas :(
",-1
"Me dueles me dueles :-(
",-1
"@salasvalery jaja ya se quien, el mío no es nalgon jaja pero es bello :(
",-1
"@_iamsunny_ y nada :(
",-1
"Ahora mismo estoy feliz porue tengo plata ,pero deja que me la mame pa que veas  :( jajaja
",-1
"¿Cómo pasas la mayor parte de tu tiempo libre? — ¿Tiempo libre?, eso ¿Qué  es? .:( http://t.co/6KWiN8g31I
",-1
"taba con el celu y no me daba bola :( http://t.co/n99DKTtLGb
",-1
"No me hablaaaaaa :(
",-1
"al final no jugamos :(
",-1
"Mi Sasha te extraño montones, ya hace 8 meses q no estas... :( http://t.co/I7eCaj4BrM
",-1
"@leidy_rivera10  ¿Que pasoo??:((.
",-1
"@EKGTM1971 @prensa_libre @ottoperezmolina  @CICIGgt están sacando el dinero que este perro sucio se robo!! Y obvio la evidencia también :(
",-1
"Huele a crema solar desde mi casa :(
",-1
"@ThousFilms joo y yo que quería verte :(
",-1
"Me duele el ojooooo :(
",-1
"okey, me quedare quita :(
",-1
"@KlauDavalos @Dafffnet pero fuiste a ntvag :(
",-1
"Es que no tengo sueño :(
",-1
"Mil horas para escribir con las uñas así :((
",-1
"Estoy un poquito triste :(
",-1
"@Veronicadfghj están bien caras las entradas manita jajaja :( yo también pero están en 3000 varos por persona
",-1
"No os pasa que veis a una persona en una fiesta y queréis que aparezca de nuevo :(((
",-1
"Extraño a lucas :( me aburro en el curso sín el -.- osea boludo mañana anda al cole. Jaja
",-1
"Necesito que ---&gt; @marije_15 suba nuevo cap de su fanfic :(
",-1
"@Monique_Rc jajaja Detras de todo hombre tranquilo y caballeroso hay un pervertido esperando ser liberado. Jajaja xD okno :(
",-1
"@wanditaradical Nada, me la pasaba encerrado en mi casa. :(
",-1
"creo que tomaras un camino diferente al mio :(
",-1
"tengo tantas ganas de abraza a los chicos :( ..¡¡A VOTAR!! ..#VOTEFOR1D ..#MTVHottest One Direction
",-1
"@thezacmahn te iras?:(
",-1
"Eso quiere decir, me visto elegante o no? :(
",-1
"@Louis_Tomlinson ayy mis amores :( los amo muchísimo
",-1
"@itsmecheskaaa nino :(
",-1
"Adivinen quien le daño el cristal a su iPad, adivinen. :(
",-1
"@ruthmc03 No es que ese profe es todo anticuado, imagínate :(
",-1
"@MyDarlingPinBu bueno bueno :(
",-1
"Qq feo pensar que no voy a estar mas en roca :(
",-1
"Maigos...creo que vali verga :(
",-1
"@so__sof Vengo llegando y me tratas mal :(
",-1
"Está lloviendo por todo lado :(((.
",-1
"@rickycamargo17 cuando? :(
",-1
"@sondani99 Ole Y Mi Tinto Que :(  ?
",-1
"@CammiSklfg que te pasa con putita wacho? vos eras mí culo roto y ahora andas entregando por otros lados :(
",-1
"Cómo sería para estar en Valledupar ya :( http://t.co/jazf84IDfJ
",-1
"Ahs así con cuando provoca estar con tú pareja pero No está cerca :(
",-1
"Corazón de la vida de la mamá, te pareces mucho a tu papá :( http://t.co/iGh5Bk6wLm
",-1
"Me he terminado Modern Family y aaaa han dejado el último capítulo abierto, necesito saber qué pasa con Hayley :(
",-1
"Algo me esta pasando :(
",-1
"#ElYakiEnPLBNS #Bandamax @cynthia_uriastv @Luiselyaki @PalaBanda_NS  ven a mexicali porfavor :(
",-1
"Todos piensan que tengo como 24  años :(
",-1
"@felicidadespos eso es lo que se dijo , antes de navidad acaban d grabar, y para la primera - segunda semana de enero acaba la novela :(
",-1
"Por qué nunca cogen mis indirectas.:(:(:(:(((
",-1
"Creo que mi tlf se echó a perder,  con el cargador conectado en vez de tener mas batería la disminuye  :(
",-1
"yo no soportaria no leer sobre mi novio nena :( — Ando cursi y un poco enojada así que no es buena combinación para… http://t.co/9Aq9ZWcLxf
",-1
"Comí mucho dulce de chile hoy y se me escaldó la lengua :(.
",-1
"@_Duve el cine, sacando que llegan solo como 1% de las películas, está bastante chévere. Creí que estaría peor :(
",-1
"@CamilaMurcia12 me abandono :(
",-1
"@TheNinjaSpooky  Cora-San :(
",-1
"no debió irse de viaje :(
",-1
"“Ay :(” —Yo, dándole mi apoyo a alguien que se siente muy mal. http://t.co/xiyfXzhgf6
",-1
"NECESITO IR A MADRID NECESITO IR A MADRID NE CESI TO IR A MA DRID :((
",-1
"@carlos__alsina Tiene toda la pinta :-(
",-1
"Hermosa tarde para ver películas. ..pero no solo :(
",-1
"@MuchoGustoRosi definitivamente tienes que mudarte para acá o yo para allá :( sería feliz si fueras mi vecina 😔
",-1
"@Dabigne_kun ¿dabi es para los amigos? ¿no somos amigos? :(
",-1
"46. MATO por una noche de fiesta contigo porque te quiero mucho y ojala vivieras en Sevilla :(
",-1
"Yo tambien quiero una vr :( —  http://t.co/lZlUEKKRW3
",-1
"Mi novio es demasiado lindo :( ♥
",-1
"si Omar le dio una oportunidad a Elif, como natalia no puede conmigo :( #LaMisionDeElif
",-1
"@annagzz ¿me puedes seguir? Siempre veo @telediariomty cuando estas tú...Sigueme please... :(
",-1
"@mariobautista_  11:14 que me pinches hagas caso :(
",-1
"@Mrloveles En esa sede no dan lo que yo voy a estudiar :(
",-1
"Aunque hoy también es mi último día de vacaciones :(
",-1
"@Paoparanoias JAJAJA igual que yo...Ay :( Bueno, ojalá se te pasen pronto, si puedes dormir, hazlo :"")
",-1
"@DoblasftWigetta Me pasa lo mismo :(
",-1
"Horror es cuando vas en el metro super lleno y notas que alguien no se bañó &gt;:(
",-1
"@ciindy_kings JAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJA mano parece mi plan diario, pero no aprendés :( puro burrito 😂😂😂😂😪
",-1
"@martinmedrano29 Pero tu lo ves todo el dia en la escuela :( siento que casi no lo veo ya y eso que nomas hoy fue el primer dia de clase😔🙊
",-1
"@txpdowns Que triste que no la veas nunca! :(( #VideoVeranoMTV Fifth Harmony
",-1
"Natasha y sus rt me hacen acordar que hace un año estaba yendo a Brc :(
",-1
"@MileysusC delete :(
",-1
"viento te odiooooooooo &gt;:(
",-1
"Que ganas de dormirme y despertarme teniendo mi celu al lado como siempre :`( :(
",-1
"@IamWadee hago todo eso :(
",-1
"Me quiero hacer las uñas esculpidas :(
",-1
"@imfabianbeatz Dígame yo, la ladilla andante, Jajajaja :(((
",-1
"Ese momento feo. Que pones tu alarma y te diceas pocas horas que te quedan por dormir! :( http://t.co/7L7niHOsDd
",-1
"Acabo de hacerme novia de uno en Chatroulette. Vive en la otra punta del mundo. :(
",-1
"@rd_augusto jajaja hdp, no lo decia por vos, yo me muero hasta viendola por foto :(
",-1
"No se que hice y ya no tengo emojis!:( :(
",-1
"@MFrancoliniBlog Boludo, no puedo reconocerte sin tu foto de Grohl :(
",-1
"@aguus_gordillo te mande un md :( no tengo wsp !
",-1
"Pobre mi gordito :(
",-1
"@lfvn26 @OsmanCastilloA @CesarPuello9 @Juanmacv_ Yo no puedo :( llego justo 3 semanas después, aplazan la celebración :(
",-1
"@viluzicadicas te amo :(
",-1
"@metrotelsa hace 2 dias me instalaron el servicio y no ha servido ni por primera vez. que pasa? Ya llevo 2 llamadas y ni una solucion :(
",-1
"@SashaBPonce :( pero es re tarde para ir ahora jajaaj
",-1
"Enamorada Yo (? jajajaj Ojalaaaaaaa , Pero Noooo :( :(.Vooos ??  https://t.co/CFiJPW4m4s
",-1
"Qué pena lo de Carrizales :(
",-1
"ya que no me mato el amor que me mate el guayaboooooooooooooooooo :(
",-1
"@Lithiamn Era una desconocida. Me quería quitar el gorro mordiéndome la mano. Y yo con cara de: Bitch, please. :( JAJAJAJAJA
",-1
"Lo extraño cada vez que quiero ver una película :(
",-1
"@Msanchez_f pelea conmigo :(
",-1
"Que si puedes salir de mi cabecita, que gracias :(.
",-1
"Yo siempre de negativo jaja :( http://t.co/77nnau296Z
",-1
"Como cuado tenía 10 años y me enamore de una vecina qe se llamaba Vilma y jugábamos juntos pero derrepente se fue y pues bueno :(
",-1
"chau parto a dormir que mañana hay escuelaaa :(
",-1
"Pues parece que os cuesta :( https://t.co/nddqGtoyVj
",-1
"como me encantaria que ya empezaran las vacas de verano! pero faltan 5 meses! :( .LA REPUTISIMA MADRE
",-1
"acho tu eres de lejos :( https://t.co/KX2ol3bSp9
",-1
"@lHogartl Eso es mentira :( http://t.co/vRh3ebcYd7
",-1
"me acabo de despertar me había dormido hace 3 horas esperando su mensaje y resulta que me lo mando y yo respondiendole 3 horas  mas tarde :(
",-1
"@tamaragarcete1 ni teniendo tetas me dan bola :(
",-1
"@leodemacpro Siempre se corren riesgos :(
",-1
"@meetsjustin @mattsb0ner_ yo también quiero :( ¿me dan? .#MTVHottest Justin Bieber
",-1
"Y después uno se pregunta por qué anda gordita hahaha :( https://t.co/KAqtKeg6qZ
",-1
"@JulianaCortes_O Colombia a quien goleó 5-0? Jajajajajajjajajaa ñero se supone :(.
",-1
"quiero abrazar a mi madre :(
",-1
"Tengo el vicio de extrañarte. :(
",-1
"@hxrryslxugh_ pero....... mal :(
",-1
"Nada, yo solo queria ser popular :(
",-1
"Jaja ... :( https://t.co/4sc1CSwFGp
",-1
"@JoseLzn95 en serio, los odio :(
",-1
"Me acaban de decir ""tonto"" porque no entendí la relatividad especial después de media hora de ""explicación"". Ay :(
",-1
"@Alexpibeazul12 jajajajajajaja no la lavé :(
",-1
"Yo queria cocido con bizcocho :( #ñandegordapata
",-1
"mamá: ""si estuvieras pololeando estaria mas sola"" traduccion: ""si pololeas me quedare sola"" :( XD
",-1
"@AxellAragon pos no :(
",-1
"Que te pase algo horrible y llamarla llorando por teléfono :( #EsCosaDeBFFs
",-1
"@CFOlosBombones @MicheilleSoifer @ericksabater @ericksabater @evelinamari @JuditMuoz1 @erickagiles @dediosruiz @yaninahuaman22 falté yo :(
",-1
"@elhernanandres @malditaternura. Esto ya debe parar con todo esto nosotros vamos a terminar siendo perjudicados :(
",-1
"pobre kerim :(
",-1
"Mi mejor amiga no fue :(
",-1
"ojala me pase a mi algun dia :((((( esto es muy goals x dios :((((️ https://t.co/35r7TEmp6f
",-1
"00:00 mi mensaje de buenas noches de él :(
",-1
"necesito un masaje urgente en la  espalda :(
",-1
"@Mariapaola07 venir a abrazarme es lo que deberías de hacer :( te extraño
",-1
"@Malena_BSC que mall esta nuestro equipo :(
",-1
"@DatCure divierteme :( mi madre no me dejó sentarme en la ventana del autobús y estoy triste
",-1
"Qué dolor en Garganta :(
",-1
"@CALI_Ingrid Esa felicidad si no la pude vivir :(
",-1
"A esta hora me pongo mariquita :(
",-1
"@diegofmejia otro año perdido para @h3lio ? :(
",-1
"Soy @AmoANatalia26 ..Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x400
",-1
"Ahora si me empecé a preocupar :(
",-1
"me encanta demasiado :( https://t.co/NZE1h3r0q2
",-1
"Mi día a sido un asco y hasta ahora son las 9:45 :(
",-1
"@gianuzzo_magali magaliii yo no tengo ah nadien nada q ver....  Nada d levante ni si quiera eso :-(  :-( asiq no hables boludeses
",-1
